"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"경기도 화성시 능동","1282","1282","0000","서동탄역파크자이","84.976","202208","4","58,500","15","2018"," 61-9","","중개거래","경기 화성시"
"경기도 화성시 능동","1131","1131","0000","자연앤데시앙","84.94","202208","16","50,800","4","2008","동탄숲속로 68","","중개거래","경기 화성시"
"경기도 화성시 능동","1134","1134","0000","포스코더샵2차","76.1565","202208","11","54,800","15","2008","동탄공원로 21-12","","중개거래","경기 화성시"
"경기도 화성시 능동","1151","1151","0000","푸른마을모아미래도","59.192","202208","10","43,000","5","2008","동탄공원로 21-11","","중개거래","경기 화성시"
"경기도 화성시 마도면 두곡리","590","0590","0000","백상화인빌","59.96","202208","10","14,900","9","2005","두곡서길26번길 5","","중개거래","경기 화성시"
"경기도 화성시 마도면 두곡리","590","0590","0000","백상화인빌","59.96","202208","10","14,900","9","2005","두곡서길26번길 5","","중개거래","경기 화성시"
"경기도 화성시 목동","지구BL 1-49","0001","0049","동탄2신도시호반베르디움22단지","53.4754","202208","12","49,200","10","2017","동탄순환대로20길 104","","중개거래","경기 화성시"
"경기도 화성시 목동","지구BL 1-49","0001","0049","동탄2신도시호반베르디움22단지","53.4754","202208","13","46,800","8","2017","동탄순환대로20길 104","","중개거래","경기 화성시"
"경기도 화성시 목동","지구BL 1-49","0001","0049","동탄2신도시호반베르디움22단지","53.4754","202208","18","49,000","6","2017","동탄순환대로20길 104","","중개거래","경기 화성시"
"경기도 화성시 목동","지구BL 1-49","0001","0049","동탄2신도시호반베르디움22단지","53.4754","202208","22","46,000","18","2017","동탄순환대로20길 104","","중개거래","경기 화성시"
"경기도 화성시 목동","지구BL 1-46","0001","0046","동탄금강펜테리움센트럴파크Ⅳ","84.9441","202208","13","60,000","7","2018","동탄순환대로20길 45","","중개거래","경기 화성시, 서울 관악구"
"경기도 화성시 목동","지구BL 1-43","0001","0043","동탄동원로얄듀크2차","84.9889","202208","6","61,500","15","2019","동탄순환대로19길 21","","중개거래","경기 화성시"
"경기도 화성시 목동","지구BL 1-47","0001","0047","한신더휴","83.7489","202208","18","67,000","5","2018","동탄순환대로20길 70","","중개거래","경기 화성시"
"경기도 화성시 목동","지구BL 1-47","0001","0047","한신더휴","83.4162","202208","19","61,000","12","2018","동탄순환대로20길 70","","중개거래","경기 화성시"
"경기도 화성시 목동","365","0365","0000","호반베르디움센트럴포레","84.8388","202208","9","59,500","6","2017","동탄신리천로1길 74","","중개거래","경기 화성시"
"경기도 화성시 목동","365","0365","0000","호반베르디움센트럴포레","84.8388","202208","13","59,000","17","2017","동탄신리천로1길 74","","중개거래","경기 화성시"
"경기도 화성시 목동","지구BL 1-42","0001","0042","힐스테이트동탄","61.9248","202208","18","55,000","5","2019","동탄순환대로19길 59","","중개거래","경기 화성시"
"경기도 화성시 목동","지구BL 1-42","0001","0042","힐스테이트동탄","84.8479","202208","18","65,000","8","2019","동탄순환대로19길 59","","중개거래","경기 화성시"
"경기도 화성시 목동","지구BL 1-42","0001","0042","힐스테이트동탄","84.8479","202208","29","65,000","21","2019","동탄순환대로19길 59","","중개거래","경기 화성시"
"경기도 화성시 반송동","224","0224","0000","동탄나루마을동탄역U.BORA여울숲1.0","76.7822","202208","18","48,000","12","2007","동탄반석로 16","","중개거래","경기 화성시"
"경기도 화성시 반송동","224","0224","0000","동탄나루마을동탄역U.BORA여울숲1.0","84.6595","202208","24","57,000","7","2007","동탄반석로 16","","직거래","-"
"경기도 화성시 반송동","80","0080","0000","동탄시범다은마을 월드메르디앙 반도유보라","59.07","202208","16","60,500","20","2007","동탄중앙로 189","","중개거래","경기 화성시"
"경기도 화성시 반송동","135","0135","0000","솔빛마을쌍용예가","84.9794","202208","20","58,000","5","2007","동탄반석로 71","","중개거래","경기 화성시"
"경기도 화성시 반송동","102","0102","0000","시범다은마을포스코더샵","84.5111","202208","18","79,000","17","2007","동탄문화센터로 39","","중개거래","경기 수원영통구"
"경기도 화성시 반송동","83","0083","0000","시범한빛마을삼부르네상스","84.691","202208","9","61,000","11","2007","동탄반석로 207","","중개거래","경기 화성시"
"경기도 화성시 반송동","83","0083","0000","시범한빛마을삼부르네상스","84.691","202208","25","60,000","15","2007","동탄반석로 207","","중개거래","경기 화성시"
"경기도 화성시 반월동","960","0960","0000","e편한세상반월나노시티역","75.89","202208","20","61,000","23","2017","효행로 1337-23","","중개거래","경기 화성시"
"경기도 화성시 반월동","885","0885","0000","반달마을푸르지오","59.964","202208","30","40,000","9","2007","영통로26번길 24","","중개거래","경기 수원영통구, 경기 화성시"
"경기도 화성시 반월동","959","0959","0000","반월자이더파크","84.9085","202208","20","44,000","3","2016","동탄지성로 394","","중개거래","경기 수원권선구, 경기 화성시"
"경기도 화성시 반월동","868","0868","0000","신영통현대2차","84.99","202208","10","38,700","17","2002","영통로27번길 53","","중개거래","경기 화성시"
"경기도 화성시 반월동","870","0870","0000","신영통현대4차","67.5327","202208","20","35,200","1","2002","영통로27번길 20","","중개거래","경기 화성시"
"경기도 화성시 반월동","944","0944","0000","에스케이뷰파크","84.981","202208","19","91,000","13","2015","동탄원천로 382-37","","중개거래","경기 화성시"
"경기도 화성시 반월동","944","0944","0000","에스케이뷰파크","84.9625","202208","19","90,000","13","2015","동탄원천로 382-37","","중개거래","경기 화성시"
"경기도 화성시 반월동","944","0944","0000","에스케이뷰파크","84.9802","202208","29","56,000","12","2015","동탄원천로 382-37","","직거래","-"
"경기도 화성시 병점동","282","0282","0000","남수원두산","84.9","202208","5","36,500","14","2000","병점서로 8","","중개거래","경기 화성시"
"경기도 화성시 병점동","821","0821","0000","느치미마을주공뜨란채3단지","84.91","202208","8","40,000","10","2004","병점3로 88","","직거래","-"
"경기도 화성시 병점동","866","0866","0000","다정마을신한에스빌1차","84.8819","202208","30","40,000","7","2005","병점3로 53","","직거래","-"
"경기도 화성시 병점동","359","0359","0000","대창","84.97","202208","9","35,000","4","1997","병점2로 15","","중개거래","경기 화성시"
"경기도 화성시 병점동","872","0872","0000","병점역양우내안애","58.33","202208","13","44,500","10","2016","병점중앙로21번길 32","","직거래","-"
"경기도 화성시 병점동","871","0871","0000","병점역효성해링턴플레이스","84.8683","202208","16","50,200","6","2013","떡전골로 60","","중개거래","경기 화성시"
"경기도 화성시 병점동","201-2","0201","0002","신미주","59.94","202208","2","32,500","18","1999","효행로1156번길 22","","중개거래","경기 화성시"
"경기도 화성시 병점동","858","0858","0000","정든마을신창2차","101.983","202208","16","40,000","11","2004","병점2로 102","","직거래","-"
"경기도 화성시 병점동","809","0809","0000","주공1단지","59.47","202208","11","30,000","3","1997","병점2로 35","","중개거래","경기 화성시"
"경기도 화성시 병점동","809","0809","0000","주공1단지","49.95","202208","16","27,400","15","1997","병점2로 35","","중개거래","경기 화성시"
"경기도 화성시 병점동","809","0809","0000","주공1단지","39.99","202208","16","25,000","1","1997","병점2로 35","","중개거래","경기 화성시"
"경기도 화성시 병점동","809","0809","0000","주공1단지","49.95","202208","19","26,900","5","1997","병점2로 35","","중개거래","경기 화성시"
"경기도 화성시 병점동","485","0485","0000","한신","84.918","202208","8","45,000","5","1999","병점1로 82","","직거래","-"
"경기도 화성시 봉담읍 동화리","100-1","0100","0001","신일우남클래식타운","59.855","202208","7","24,400","2","1999","효행로 240","","중개거래","경기 화성시"
"경기도 화성시 봉담읍 동화리","431-4","0431","0004","유화빌라트","97.78","202208","13","22,500","4","1996","상봉길 51-14","","직거래","-"
"경기도 화성시 봉담읍 동화리","580","0580","0000","휴먼시아동화마을(6단지)","84.91","202208","13","38,000","4","2007","동화길 122","","중개거래","경기 화성시"
"경기도 화성시 봉담읍 동화리","628","0628","0000","휴먼시아동화마을5단지","75.54","202208","6","32,000","4","2008","동화역말길 22","","중개거래","경기 화성시"
"경기도 화성시 봉담읍 상리","25-52","0025","0052","봉담코아루카보드ZOOM시티","19.98","202208","31","12,600","8","2021","샘마을길 4-16","","직거래","-"
"경기도 화성시 봉담읍 상리","614","0614","0000","청운마을신안인스빌","71.75","202208","5","29,700","3","2004","삼천병마로 1256-20","","중개거래","경기 화성시"
"경기도 화성시 봉담읍 상리","21-2","0021","0002","한신","59.96","202208","4","27,900","9","1997","샘마을길 24","","중개거래","경기 화성시"
"경기도 화성시 봉담읍 수영리","647-5","0647","0005","수정마을동남메리트","84.8906","202208","11","36,500","17","2002","삼천병마로 1321-10","","중개거래","경기 화성시"
"경기도 화성시 봉담읍 수영리","647-5","0647","0005","수정마을동남메리트","84.8906","202208","11","38,000","15","2002","삼천병마로 1321-10","","중개거래","경기 화성시"
"경기도 화성시 봉담읍 와우리","238","0238","0000","다온마을쌍용스윗닷홈","59.8333","202208","10","28,000","10","2006","와우로34번길 30","","중개거래","경기 화성시"
"경기도 화성시 봉담읍 와우리","238","0238","0000","다온마을쌍용스윗닷홈","59.8333","202208","11","29,000","14","2006","와우로34번길 30","","중개거래","경기 화성시"
"경기도 화성시 봉담읍 와우리","589","0589","0000","봉담그대가3단지","84.734","202208","25","34,500","3","2008","와우로15번길 10","","중개거래","경기 화성시"
"경기도 화성시 봉담읍 와우리","597","0597","0000","봉담센트럴푸르지오","74.8151","202208","17","45,700","17","2017","와우로34번길 12","","중개거래","경기 화성시"
"경기도 화성시 봉담읍 와우리","602","0602","0000","봉담한신더휴에듀파크","59.9757","202208","6","46,000","12","2019","와우로 18","","중개거래","경기 화성시"
"경기도 화성시 봉담읍 와우리","602","0602","0000","봉담한신더휴에듀파크","59.9708","202208","9","42,000","27","2019","와우로 18","","직거래","-"
